predicted_types,actual_types,inference_time,shas,precision,recall,f1,exact_match,hamming_loss,context_len,with_message,concern_count
"[""feat""]","[""fix""]",1.911910057067871,['87d5d4e55ab7149b593d29410f1fe426ba2447d4'],0.0,0.0,0.0,False,0.2857142857142857,12288,True,1
"[""test""]","[""test""]",1.1971571445465088,['317f4eefecddfb1392ca71d551840f446feee302'],1.0,1.0,1.0,True,0.0,12288,True,1
"[""ci""]","[""ci""]",1.640308141708374,['c5fa7b80438fbd74f4c341f0d3c9bd9e0f4910da'],1.0,1.0,1.0,True,0.0,12288,True,1
"[""ci""]","[""ci""]",1.7347736358642578,['e7a67d88173566be3cd3aed7e9eeb7e29aabbc57'],1.0,1.0,1.0,True,0.0,12288,True,1
"[""fix"", ""refactor""]","[""fix""]",0.7759549617767334,['d129eaf9125a967ac86c6c7276bbae6b4d50af36'],0.5,1.0,0.6666666666666666,False,0.1428571428571428,12288,True,1
"[""build""]","[""build""]",0.7072620391845703,['1269431c8a3e7549f10fcbbb4b88ff625c8898b3'],1.0,1.0,1.0,True,0.0,12288,True,1
"[""feat""]","[""refactor""]",0.9700038433074952,['535708ae50aecb452560a23356fd396f99ef13a2'],0.0,0.0,0.0,False,0.2857142857142857,12288,True,1
"[""feat""]","[""feat""]",0.9479930400848388,['68278b00450f2679761a2999500f6d87a579376b'],1.0,1.0,1.0,True,0.0,12288,True,1
"[""ci""]","[""ci""]",0.911418914794922,['6c9cb638cb4d1ecc42632fcf389c24898c5b3244'],1.0,1.0,1.0,True,0.0,12288,True,1
"[""test""]","[""test""]",0.9527029991149902,['c7b25726df94a2530c9b1c0d2b6a0acaa103822f'],1.0,1.0,1.0,True,0.0,12288,True,1
"[""feat""]","[""feat""]",2.2993569374084473,['1bcf88670b50155b50071e707f98f30cea0b7a24'],1.0,1.0,1.0,True,0.0,12288,True,1
"[""build"", ""test""]","[""build""]",1.5870652198791504,['454003841aabeb74396d73541378bfa59c75b5db'],0.5,1.0,0.6666666666666666,False,0.1428571428571428,12288,True,1
"[""ci""]","[""ci""]",0.8031349182128906,['dbb537a26e388a8d7d17faf131abc30c2f7a84e6'],1.0,1.0,1.0,True,0.0,12288,True,1
"[""docs""]","[""docs""]",0.9621083736419678,['bf83c9155e9bee6925aa7102fab53fb803d52533'],1.0,1.0,1.0,True,0.0,12288,True,1
"[""feat""]","[""feat""]",0.8310327529907227,['dc5238b2bda98a7c4f2fe9584fc3b0191a408109'],1.0,1.0,1.0,True,0.0,12288,True,1
"[""ci""]","[""ci""]",0.9321720600128174,['74e9de5ec97dc013a52aa063dff0f40ac74c407b'],1.0,1.0,1.0,True,0.0,12288,True,1
"[""test""]","[""test""]",0.7255868911743164,['b7ce2894fd1794064bd6db4ed730bb6cb7728739'],1.0,1.0,1.0,True,0.0,12288,True,1
"[""build""]","[""build""]",0.8831260204315186,['32b92cfa0b74a6c25990e32ac6aab12b8496794c'],1.0,1.0,1.0,True,0.0,12288,True,1
"[""fix"", ""refactor""]","[""fix""]",1.5283482074737549,['bed78248c941d57ad4cc20a455147e186e97c7a1'],0.5,1.0,0.6666666666666666,False,0.1428571428571428,12288,True,1
"[""test""]","[""test""]",0.9326860904693604,['f411e58cd510f8a2b980b2f1932003a0c0e9f8f3'],1.0,1.0,1.0,True,0.0,12288,True,1
"[""feat""]","[""feat""]",1.0217180252075195,['f9a094918b62534614c47aa8a13f33aec751a1e0'],1.0,1.0,1.0,True,0.0,12288,True,1
"[""docs""]","[""docs""]",1.0915000438690186,['aca23027da1295c78fdf42ba9687d8ccc88784d7'],1.0,1.0,1.0,True,0.0,12288,True,1
"[""build""]","[""build""]",0.8491473197937012,['37b1cbfd3d2c462ef4f2a131e4172c38dc8d9ddf'],1.0,1.0,1.0,True,0.0,12288,True,1
