predicted_types,actual_types,inference_time,shas,precision,recall,f1,exact_match,hamming_loss,context_len,with_message,concern_count
"[""fix"", ""test""]","[""test""]",0.700239896774292,['7c48976f943e1e9b5850967b6f2963a205476ded'],0.5,1.0,0.6666666666666666,False,0.1428571428571428,1024,False,1
"[""feat"", ""refactor"", ""docs""]","[""refactor""]",1.0480849742889404,['5748ff57ebafe94c4979eafa790d9a84812ca440'],0.3333333333333333,1.0,0.5,False,0.2857142857142857,1024,False,1
"[""docs""]","[""docs""]",0.6356463432312012,['be8dd55c2179a1743ddbda56b5e88a1a89c92bcc'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""feat""]","[""feat""]",0.6065521240234375,['15b8e4bc9349ce017f65e10b95cae48b0aa11828'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""build""]","[""build""]",0.5771551132202148,['37b1cbfd3d2c462ef4f2a131e4172c38dc8d9ddf'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""ci""]","[""ci""]",0.7241129875183105,['8d2e23bde626eaed6e5b13384cc7ac38bab5ea66'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""fix"", ""test""]","[""fix""]",0.7447950839996338,['44ac09d356fa02bdbb840638846f7a7500700d23'],0.5,1.0,0.6666666666666666,False,0.1428571428571428,1024,False,1
"[""ci"", ""docs""]","[""ci""]",0.6056950092315674,['be44bbdeb52c6025e81c99528ed7b0d932c5be18'],0.5,1.0,0.6666666666666666,False,0.1428571428571428,1024,False,1
"[""build""]","[""build""]",0.7094101905822754,['b7e38fb62aa6e8a30d72dec063b1adccd089d0aa'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""fix"", ""refactor"", ""build""]","[""refactor""]",0.7703931331634521,['3e0e30ecebaf23f0c36fa4811426f8f4e0057cfe'],0.3333333333333333,1.0,0.5,False,0.2857142857142857,1024,False,1
"[""refactor"", ""feat""]","[""feat""]",0.7709970474243164,['293f301a4bb248799c467d1fef413ed3909f47a4'],0.5,1.0,0.6666666666666666,False,0.1428571428571428,1024,False,1
"[""test""]","[""test""]",0.5667719841003418,['6c7398993bc567ec84e4573b6ededbf50b1ef606'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""docs""]","[""docs""]",0.7706489562988281,['036a0ff49a7dade0e04c9c07071a1ff49133ee24'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""refactor"", ""docs""]","[""fix""]",0.6244149208068848,['73b8948ea1d49e05ae8c63b17926eda4cb04e9bb'],0.0,0.0,0.0,False,0.4285714285714285,1024,False,1
"[""refactor"", ""build""]","[""fix""]",0.666600227355957,['ccd1946a375e2ac10c3c591b04a435c4bc5170c2'],0.0,0.0,0.0,False,0.4285714285714285,1024,False,1
"[""feat""]","[""feat""]",0.7834198474884033,['542f0cad5337de15428f0b6567ce4efd20a19a48'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""build""]","[""build""]",0.615037202835083,['4ab28fc2e63e975a0c77e18ae644f34fa5f8771a'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""ci"", ""refactor""]","[""ci""]",0.6254227161407471,['b7b9c23698e7238eda26a1135018625181badd82'],0.5,1.0,0.6666666666666666,False,0.1428571428571428,1024,False,1
"[""refactor""]","[""refactor""]",0.6492781639099121,['190aef43fd30e693af822c176f9b686591568719'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""test""]","[""test""]",0.7301571369171143,['960af3a1c31fe2b5ab32e580089f67c9da816fcc'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""docs""]","[""docs""]",0.6629722118377686,['527e0abd0f88cb3ae2dc1a6ec7a62c241250444d'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""docs""]","[""docs""]",1.3463380336761477,['ee7cc5d5a940fba774e715b1f029c6361110b108'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""feat"", ""docs""]","[""feat""]",0.7022860050201416,['8a954673531d6935f5517535b9068639ed5cff0d'],0.5,1.0,0.6666666666666666,False,0.1428571428571428,1024,False,1
"[""refactor""]","[""refactor""]",0.6737420558929443,['0e4ede620dd9a2cdc13ab9cc6da05577b39fddb8'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""build""]","[""build""]",0.5605649948120117,['ecc481f9f501aa34b41e06e7bbdde6e79f8ca1bb'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""build""]","[""ci""]",0.7375268936157227,['bda1822851d9be04f0d39f2213d1e2066eb115c8'],0.0,0.0,0.0,False,0.2857142857142857,1024,False,1
"[""test""]","[""test""]",0.6887071132659912,['7df6b872b9c820a35572b926d2496460a4c8b24a'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""fix""]","[""fix""]",0.7108879089355469,['c4d9e5023fa0f88ba283b37da27677ceda1cbfbb'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""fix"", ""refactor""]","[""fix""]",0.6116816997528076,['0d43299ccee2b2e018fae24896c45d8d8be66bc6'],0.5,1.0,0.6666666666666666,False,0.1428571428571428,1024,False,1
"[""test""]","[""test""]",0.6204149723052979,['90a48c74f6faa0829d3809f739a42c0133e63ae0'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""refactor""]","[""refactor""]",1.0229160785675049,['e8a8edadc5c25d6410462b89a48e0602e0cbbc7f'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""docs""]","[""docs""]",0.610630989074707,['9849430b11b92ae58d94cfe4d0b06313c7eab550'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""build""]","[""build""]",0.6359267234802246,['45bbdaba1490a3216decb2c1a88b8f7041a3d505'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""docs"", ""feat""]","[""feat""]",0.5713038444519043,['1ae8bf1195b197daa80ba6e45360f8b894364cd4'],0.5,1.0,0.6666666666666666,False,0.1428571428571428,1024,False,1
"[""ci""]","[""ci""]",0.8909389972686768,['976c34b6fdc32a7f3337f98e67a7c9e4ee9e793e'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""refactor"", ""test""]","[""refactor""]",0.6985940933227539,['1c8ff5cf2feb3ce0b7d0fbfc43be8d20f5b73287'],0.5,1.0,0.6666666666666666,False,0.1428571428571428,1024,False,1
"[""docs""]","[""docs""]",0.636132001876831,['e50a61d63755a4a955c2a6535a865773e2ac01d5'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""refactor""]","[""test""]",0.5737929344177246,['076b9f5efc109b481074a81957e24ce9f4a69f08'],0.0,0.0,0.0,False,0.2857142857142857,1024,False,1
"[""build""]","[""build""]",0.7571346759796143,['b2415c4d3de7b5d6da47668a3de630c07b30b300'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""refactor""]","[""fix""]",0.5687301158905029,['a81bbb83d64867f08c4d1be10919ef6806a1bf51'],0.0,0.0,0.0,False,0.2857142857142857,1024,False,1
"[""test""]","[""feat""]",0.7111830711364746,['3730075261bc81df68f9d10f12a2d6bbffd8493c'],0.0,0.0,0.0,False,0.2857142857142857,1024,False,1
"[""ci"", ""build""]","[""ci""]",0.9419760704040528,['db55dae208e4807898e6c747cefdf9bfcb4fd08c'],0.5,1.0,0.6666666666666666,False,0.1428571428571428,1024,False,1
"[""docs""]","[""docs""]",0.7317004203796387,['dfab97842fe78fb8f217a5185fb6ec92682a53ca'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""feat""]","[""feat""]",0.7850749492645264,['73211952964a79d97b434dd567e6d7d34be7feb5'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""test""]","[""refactor""]",0.7207653522491455,['fba4326c72fc22d81aba6976a9fef1e4b6154fd9'],0.0,0.0,0.0,False,0.2857142857142857,1024,False,1
"[""ci""]","[""ci""]",0.6641511917114258,['6f5b1103c0893d13b42f1f7c6504c9c339840be3'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""refactor""]","[""fix""]",0.6289379596710205,['2b1ad9d10fc5685ec75f362a73229569f03344ca'],0.0,0.0,0.0,False,0.2857142857142857,1024,False,1
"[""build"", ""test""]","[""test""]",0.6110560894012451,['cd2bfb9b2298e8cd91013808547b35a9c40f46f1'],0.5,1.0,0.6666666666666666,False,0.1428571428571428,1024,False,1
"[""build""]","[""build""]",1.265208721160889,['607ecc92b5f8c084304e406eec725b7dcfa0a562'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""refactor""]","[""refactor""]",0.6218678951263428,['b98a8fed0b67b99ef4f8373aea904f847315e468'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""docs""]","[""docs""]",0.577523946762085,['144388439d64e049cbed4e37659e819856d6987f'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""ci""]","[""build""]",0.6807410717010498,['88129ee45b1d49bc4ff887f3b488464cc7097e29'],0.0,0.0,0.0,False,0.2857142857142857,1024,False,1
"[""feat""]","[""feat""]",0.7213239669799805,['5e09c9128f13c45d54df685b0a17dc8e3f7ff02c'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""test""]","[""test""]",1.125676155090332,['e77f6751182595fe08940d67e11a90416c8dd6fd'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""ci"", ""feat""]","[""ci""]",0.6352598667144775,['bb00890fa896936d0be09cc5e5f411fb5e64aa5f'],0.5,1.0,0.6666666666666666,False,0.1428571428571428,1024,False,1
"[""fix""]","[""fix""]",0.6759488582611084,['c1d3b58fd20995b1b9ca4e6771e3fa375242b02d'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""fix""]","[""fix""]",0.673267126083374,['be2cbd9480fcbd60c3011ca57f1d761185cf52bd'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""refactor""]","[""refactor""]",0.7720561027526855,['8f1034b79f894b4b1112a4bc1903f37f22f7f5ed'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""docs""]","[""docs""]",0.5481181144714355,['16124286236edf03a6199720ba1629a35e3fe1aa'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""test""]","[""test""]",1.2074038982391355,['cdbc37711fa9c64b2cfa767766ca55c95c1736f7'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""ci"", ""feat""]","[""ci""]",0.652134895324707,['5ebfebf86e60aae2610eb0ed84d177d53cd75f9d'],0.5,1.0,0.6666666666666666,False,0.1428571428571428,1024,False,1
"[""refactor"", ""docs"", ""feat""]","[""feat""]",0.8263187408447266,['ded26d768ff432ad3bde3c0aa1e95ce50726100a'],0.3333333333333333,1.0,0.5,False,0.2857142857142857,1024,False,1
"[""build""]","[""build""]",0.959094762802124,['f46c6c6c26a14312aa05a77ff2a14aebd74e13ac'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""feat""]","[""feat""]",0.8416261672973633,['bea32587586ca08f390c901a95e9b9c25263f4df'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""docs""]","[""docs""]",0.9626667499542236,['26994fb090d4ed0daf9b8ba960b4690fac08e340'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""fix"", ""refactor""]","[""fix""]",0.5887796878814697,['80242b34468398e835e5b3fc5ac345dbae4bcc7e'],0.5,1.0,0.6666666666666666,False,0.1428571428571428,1024,False,1
"[""refactor""]","[""refactor""]",0.6134350299835205,['f9447355b93d67961c4a6b04bde3e83a394458ab'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""ci""]","[""ci""]",1.4189631938934326,['8fe29cdc76480adc79701e4c492ff1e87566f569'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""docs"", ""build""]","[""build""]",0.6991779804229736,['4542d9973a848a2bd4f9baf12992efe7d7a69f2c'],0.5,1.0,0.6666666666666666,False,0.1428571428571428,1024,False,1
"[""test""]","[""test""]",1.0586779117584229,['e053bb5190b033d4edb35a0718d3c414ae366431'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""docs"", ""feat""]","[""docs"", ""refactor""]",0.9396400451660156,"['144388439d64e049cbed4e37659e819856d6987f', '5748ff57ebafe94c4979eafa790d9a84812ca440']",0.5,0.5,0.5,False,0.2857142857142857,1024,False,2
"[""docs"", ""build"", ""test""]","[""build"", ""test""]",0.5655651092529297,"['4542d9973a848a2bd4f9baf12992efe7d7a69f2c', '1f663cbe4b4a9e7a0ae89c05f824335f2a0857fd']",0.6666666666666666,1.0,0.8,False,0.1428571428571428,1024,False,2
"[""feat"", ""fix"", ""test""]","[""feat"", ""fix""]",0.6202685832977295,"['6f0cf049caa1a7982669ee685e86621452686551', '238ba1990ea68eb64bdfc6b31efebad2acb01ad6']",0.6666666666666666,1.0,0.8,False,0.1428571428571428,1024,False,2
"[""ci"", ""docs""]","[""ci"", ""docs""]",0.6116068363189697,"['6f5b1103c0893d13b42f1f7c6504c9c339840be3', '01e1e33f377934099a4a725fab5cd6c5ff50eaa2']",1.0,1.0,1.0,True,0.0,1024,False,2
"[""ci"", ""feat""]","[""ci"", ""feat""]",0.8898508548736572,"['6f5b1103c0893d13b42f1f7c6504c9c339840be3', '73211952964a79d97b434dd567e6d7d34be7feb5']",1.0,1.0,1.0,True,0.0,1024,False,2
"[""build"", ""test""]","[""build"", ""refactor""]",0.6683371067047119,"['1ad3f41f28d2faa5229ee88b54d673275cc31036', '72e3eed599b3a3dd154575af344ac3e5c62dd07b']",0.5,0.5,0.5,False,0.2857142857142857,1024,False,2
"[""refactor"", ""test""]","[""fix"", ""test""]",0.9852731227874756,"['0d43299ccee2b2e018fae24896c45d8d8be66bc6', '24a815b90437dbd962b5ff449f0b5146df835545']",0.5,0.5,0.5,False,0.2857142857142857,1024,False,2
"[""test"", ""refactor""]","[""feat"", ""refactor""]",0.7529809474945068,"['3730075261bc81df68f9d10f12a2d6bbffd8493c', '0e4ede620dd9a2cdc13ab9cc6da05577b39fddb8']",0.5,0.5,0.5,False,0.2857142857142857,1024,False,2
"[""build"", ""docs""]","[""build"", ""docs""]",0.6746790409088135,"['b7e38fb62aa6e8a30d72dec063b1adccd089d0aa', 'eb51316cdfdc7258d287ba13b67ef2f42bd2b8f6']",1.0,1.0,1.0,True,0.0,1024,False,2
"[""ci"", ""fix""]","[""ci"", ""fix""]",0.6708922386169434,"['6f5b1103c0893d13b42f1f7c6504c9c339840be3', 'be2cbd9480fcbd60c3011ca57f1d761185cf52bd']",1.0,1.0,1.0,True,0.0,1024,False,2
"[""refactor"", ""test""]","[""fix"", ""test""]",0.6305422782897949,"['b131f5d67076b97b3186c820760df839bf796ad5', '2a7c6f5c0b1c966d6a5d103de1978a61c141648a']",0.5,0.5,0.5,False,0.2857142857142857,1024,False,2
"[""build"", ""docs""]","[""build"", ""docs""]",0.7263531684875488,"['45bbdaba1490a3216decb2c1a88b8f7041a3d505', '16124286236edf03a6199720ba1629a35e3fe1aa']",1.0,1.0,1.0,True,0.0,1024,False,2
"[""feat"", ""refactor""]","[""feat"", ""refactor""]",0.7632007598876953,"['d61bf50f77b404e660a6e5aa9e9bc4ce415e8c18', 'ee4bf61fb8836e249fb4ef3507dc938e70696b3f']",1.0,1.0,1.0,True,0.0,1024,False,2
"[""build""]","[""ci"", ""test""]",0.6040918827056885,"['bda1822851d9be04f0d39f2213d1e2066eb115c8', '90a48c74f6faa0829d3809f739a42c0133e63ae0']",0.0,0.0,0.0,False,0.4285714285714285,1024,False,2
"[""ci"", ""docs"", ""refactor""]","[""ci"", ""refactor""]",0.5914661884307861,"['be44bbdeb52c6025e81c99528ed7b0d932c5be18', '0e4ede620dd9a2cdc13ab9cc6da05577b39fddb8']",0.6666666666666666,1.0,0.8,False,0.1428571428571428,1024,False,2
"[""docs"", ""test""]","[""docs"", ""feat""]",0.6966540813446045,"['0105a4ee47706d9b3aa8f22d0a75585a498731ec', '3709e392924aba3542514ce35bd681adca39e8ac']",0.5,0.5,0.5,False,0.2857142857142857,1024,False,2
"[""build"", ""test""]","[""build"", ""test""]",0.8007769584655762,"['fd2b7a18dca63b51f4ba5de6b2e4ad2b825e735d', '24a815b90437dbd962b5ff449f0b5146df835545']",1.0,1.0,1.0,True,0.0,1024,False,2
"[""build"", ""fix""]","[""ci"", ""fix""]",0.8334488868713379,"['bda1822851d9be04f0d39f2213d1e2066eb115c8', '238ba1990ea68eb64bdfc6b31efebad2acb01ad6']",0.5,0.5,0.5,False,0.2857142857142857,1024,False,2
"[""fix"", ""refactor"", ""test""]","[""feat"", ""test""]",0.6835579872131348,"['6b473cbdc5997af47c56a2a74f5b64da6d4c2ad7', 'cdbc37711fa9c64b2cfa767766ca55c95c1736f7']",0.3333333333333333,0.5,0.4,False,0.4285714285714285,1024,False,2
"[""docs"", ""fix""]","[""docs"", ""refactor""]",0.6512269973754883,"['af5ec2005504bbd836a54bfb2df0b7f6cf15f314', '4597f158c45a1f996ad217236d88edab69c29b22']",0.5,0.5,0.5,False,0.2857142857142857,1024,False,2
"[""build"", ""fix""]","[""build"", ""fix""]",0.6743841171264648,"['ecc481f9f501aa34b41e06e7bbdde6e79f8ca1bb', '45b386aa3f06bce06f5e03fbde0aa52c4051c8bc']",1.0,1.0,1.0,True,0.0,1024,False,2
"[""refactor"", ""test""]","[""refactor"", ""test""]",1.3210687637329102,"['3a86f49b725c0f66b5f04f80547042636135b49c', '3c812f916e06a53b899e9e3dd79760b475fa4b87']",1.0,1.0,1.0,True,0.0,1024,False,2
"[""build"", ""feat""]","[""ci"", ""feat""]",0.5733158588409424,"['bda1822851d9be04f0d39f2213d1e2066eb115c8', 'ba60e126299ad057772b5516d9ab390e770f1301']",0.5,0.5,0.5,False,0.2857142857142857,1024,False,2
