predicted_types,actual_types,inference_time,shas,precision,recall,f1,exact_match,hamming_loss,context_len,with_message,concern_count
"[""feat""]","[""fix""]",1.0891637802124023,['87d5d4e55ab7149b593d29410f1fe426ba2447d4'],0.0,0.0,0.0,False,0.2857142857142857,1024,False,1
"[""test""]","[""test""]",0.816835880279541,['317f4eefecddfb1392ca71d551840f446feee302'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""ci""]","[""ci""]",0.6108138561248779,['c5fa7b80438fbd74f4c341f0d3c9bd9e0f4910da'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""ci""]","[""ci""]",0.6974079608917236,['e7a67d88173566be3cd3aed7e9eeb7e29aabbc57'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""fix"", ""refactor""]","[""fix""]",0.8264329433441162,['d129eaf9125a967ac86c6c7276bbae6b4d50af36'],0.5,1.0,0.6666666666666666,False,0.1428571428571428,1024,False,1
"[""fix""]","[""build""]",0.6774530410766602,['1269431c8a3e7549f10fcbbb4b88ff625c8898b3'],0.0,0.0,0.0,False,0.2857142857142857,1024,False,1
"[""feat"", ""refactor""]","[""refactor""]",0.8642621040344238,['535708ae50aecb452560a23356fd396f99ef13a2'],0.5,1.0,0.6666666666666666,False,0.1428571428571428,1024,False,1
"[""feat"", ""refactor""]","[""feat""]",0.9161989688873292,['68278b00450f2679761a2999500f6d87a579376b'],0.5,1.0,0.6666666666666666,False,0.1428571428571428,1024,False,1
"[""ci""]","[""ci""]",1.2321569919586182,['6c9cb638cb4d1ecc42632fcf389c24898c5b3244'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""test""]","[""test""]",0.9310581684112548,['c7b25726df94a2530c9b1c0d2b6a0acaa103822f'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""feat""]","[""feat""]",0.6569111347198486,['1bcf88670b50155b50071e707f98f30cea0b7a24'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""build"", ""docs""]","[""build""]",0.7715649604797363,['454003841aabeb74396d73541378bfa59c75b5db'],0.5,1.0,0.6666666666666666,False,0.1428571428571428,1024,False,1
"[""ci""]","[""ci""]",0.6569840908050537,['dbb537a26e388a8d7d17faf131abc30c2f7a84e6'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""docs""]","[""docs""]",0.8420701026916504,['bf83c9155e9bee6925aa7102fab53fb803d52533'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""feat""]","[""feat""]",0.8595759868621826,['dc5238b2bda98a7c4f2fe9584fc3b0191a408109'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""ci""]","[""ci""]",0.69305419921875,['74e9de5ec97dc013a52aa063dff0f40ac74c407b'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""test""]","[""test""]",0.7113621234893799,['b7ce2894fd1794064bd6db4ed730bb6cb7728739'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""build""]","[""build""]",0.7570159435272217,['32b92cfa0b74a6c25990e32ac6aab12b8496794c'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""refactor"", ""fix""]","[""fix""]",0.6760373115539551,['bed78248c941d57ad4cc20a455147e186e97c7a1'],0.5,1.0,0.6666666666666666,False,0.1428571428571428,1024,False,1
"[""test""]","[""test""]",0.767946720123291,['f411e58cd510f8a2b980b2f1932003a0c0e9f8f3'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""feat""]","[""feat""]",0.8626821041107178,['f9a094918b62534614c47aa8a13f33aec751a1e0'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""docs""]","[""docs""]",1.2293550968170166,['aca23027da1295c78fdf42ba9687d8ccc88784d7'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""build""]","[""build""]",0.7816281318664551,['37b1cbfd3d2c462ef4f2a131e4172c38dc8d9ddf'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""feat""]","[""feat""]",0.7513628005981445,['e137f9fdbdb6bf3f85c3f7ac9323785e445844c8'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""test""]","[""test""]",0.8165781497955322,['e0198f74b81da3663144cfe1d971939319f82a0f'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""ci""]","[""ci""]",0.9745280742645264,['45837af24a33308a70a3454f0f650f9fe728e272'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""docs""]","[""docs""]",0.8643038272857666,['0cfc5633d37ea06f645649138323f1820e18bdee'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""build"", ""feat"", ""test""]","[""test""]",0.9785749912261964,['8ee0611fbf0cd89abe7ae588f22e6ecb843598ea'],0.3333333333333333,1.0,0.5,False,0.2857142857142857,1024,False,1
"[""docs""]","[""docs""]",0.7265489101409912,['c2ee5cd5e709afd15c5565ee009a0d204403a119'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""docs""]","[""fix""]",0.813607931137085,['d1d55e787b7d07f763852602b9939a5394607fd9'],0.0,0.0,0.0,False,0.2857142857142857,1024,False,1
"[""build""]","[""build""]",0.8904929161071777,['c55591ba157298a9c5816693c102a89dfd058830'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""fix""]","[""fix""]",1.3949120044708252,['9be725fa3906323d4bc9788f54eccf74109d632b'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""build""]","[""build""]",0.9165630340576172,['f00a4d3e307b89842250358ee432e6800bb24362'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""docs""]","[""docs""]",1.4006249904632568,['036a0ff49a7dade0e04c9c07071a1ff49133ee24'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""docs""]","[""docs""]",1.0059170722961426,['6d405dfc1675dcad64a2dfac0c0cb0fb28381d21'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""fix"", ""refactor""]","[""refactor""]",0.7072901725769043,['3cca5c314ad6feeffbfe1f14cf49ebd0fd9a95a2'],0.5,1.0,0.6666666666666666,False,0.1428571428571428,1024,False,1
"[""test""]","[""docs""]",0.7974028587341309,['af880ac5b4fecbc6c4f3d1eee0d95f326e8bd9d1'],0.0,0.0,0.0,False,0.2857142857142857,1024,False,1
"[""fix""]","[""fix""]",0.7907528877258301,['c8e0ae8612df3d6f2831acc004aaac332f6105e4'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""refactor""]","[""refactor""]",1.08063006401062,['771857b1df9470ebc15357e8879118a72c649d5b'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""refactor""]","[""refactor""]",0.75789475440979,['47ef9104e4a89e80d7cc6c1950bc080841da4a7b'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""refactor"", ""test""]","[""refactor""]",0.8168919086456299,['1db13ec43727aca872a0f3836e4023ed85db665e'],0.5,1.0,0.6666666666666666,False,0.1428571428571428,1024,False,1
"[""fix""]","[""fix""]",1.3477270603179932,['933ab6bb86372913c992567cf9660009900911a7'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""test""]","[""test""]",0.9018709659576416,['e2e8ad25854bd1e7cdbc7f50b50bbd99e04ad47d'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""build""]","[""build""]",0.9189939498901368,['c44cf88a6ec54e5ddd99d8348bcc57b301ec7945'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""ci""]","[""ci""]",0.6332159042358398,['e96487ad7ce90b141219d9032fa2bed68d5dae6a'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""build""]","[""build""]",0.6025857925415039,['5b81fde8a72cf2e69a10e9f5c4f0bea0a2b8c3e0'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""docs""]","[""docs""]",0.909602165222168,['cb1f48b56ae0de93acb72e48726c7d610a1d538e'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""refactor""]","[""fix""]",15.90720510482788,['2561f4ade46fc9d59f289f328cc77733a6443697'],0.0,0.0,0.0,False,0.2857142857142857,1024,False,1
"[""fix""]","[""fix""]",0.8478038311004639,['06e2be4e2019b6fa714e1fcb34485860ef1ede79'],1.0,1.0,1.0,True,0.0,1024,False,1
"[""fix""]","[""refactor""]",0.851233959197998,['36556bf8e0bce4ab6d26eafacbdad04d9614a5d7'],0.0,0.0,0.0,False,0.2857142857142857,1024,False,1
"[""build""]","[""build""]",0.8168270587921143,['c323d59c607cabc91f17a78528d998f376f30b10'],1.0,1.0,1.0,True,0.0,1024,False,1
