predicted_types,actual_types,inference_time,shas
"['feat', 'refactor', 'docs']","['refactor', 'docs']",11.438889980316162,"['bf95d5d0b34d32ef2684488feb3de01cb824b2b4', 'eb51316cdfdc7258d287ba13b67ef2f42bd2b8f6']"
"['feat', 'fix']","['fix', 'feat']",5.661823034286499,"['ab1e60a97c6d5c688dacbd23bca40cb8f20c4ac3', 'f823cf28652987d43c8324b4f5b203240032383a']"
"['test', 'refactor']",['test'],11.622822046279907,['11ffd5174bd61a2939ae58d2b2d43284302ae490']
"['build', 'test']","['build', 'refactor']",11.453067064285278,"['e0a977b2d316e7612b5d72cb02cd7d78e75dbc55', '0d23f1b3ed22e615b9611bb4eae01d2241e64dff']"
"['docs', 'test']","['docs', 'test']",8.136991024017334,"['9ed3c0c4a72af977fc9150512fb6538f20a94b22', 'f87659953e9af59bc7cb314a22dd076d988ef607']"
"['feat', 'refactor']",['test'],9.467739820480347,['7ece3a9a16780dc6c633bbd903d36ce0aefd6a8a']
"['test', 'docs']","['docs', 'build', 'test']",8.464915990829468,"['363f84c7da411468b4103da8e0b39ca48cfd8327', '1269431c8a3e7549f10fcbbb4b88ff625c8898b3', '48d5d573886e9fdd0cca1cea47112c4a2f6edf52']"
"['refactor', 'cicd']","['refactor', 'cicd', 'fix']",6.543667793273926,"['f1bc5a554af4e617c7d7508f7f16f8fd25c78c91', 'e96487ad7ce90b141219d9032fa2bed68d5dae6a', 'c5904a9004fca1e438168ca7334a0deefab536ff']"
"['docs', 'cicd']","['docs', 'cicd']",2.160946846008301,"['f2f52c23b513dd857350f3c163f676d37189d0d3', '2ac99c0a66a1adc18ee4ef660608f814823dd198']"
['build'],['build'],1.4591031074523926,['9ab4c61975e073e214646443d088339cfdbaa88d']
"['feat', 'test']","['test', 'fix']",8.753715991973877,"['c5e86dbc00a13a355bffadeb2db197e2fea5640f', '07452180fee89e98f05e1aeca68f9923d4c7ab63']"
['feat'],"['build', 'fix']",6.068542957305908,"['607ecc92b5f8c084304e406eec725b7dcfa0a562', '7dc3b70fe40fc7de255a28bb3098bcb8c0d35365']"
"['feat', 'refactor']","['refactor', 'build', 'feat']",8.9276442527771,"['3346331a963766c8193170fb130adad2e658ada2', 'bfe32bf10e9b6d699f694fbd095af0b3f2e6275f', 'd8d0ba8ea17ed43a04f90213851d2f27056d8cf0']"
"['docs', 'cicd']","['docs', 'build', 'refactor']",5.1240551471710205,"['cab2cf4d3fffb0ec2b56d455e67ac5fa992b4104', '2236b37bd671fdb71313cbc6ebd7633f0effba34', 'd7972da833257c073403dec3c2ac3a7f297e328a']"
"['feat', 'fix', 'refactor', 'docs', 'test', 'cicd', 'build']","['build', 'feat', 'test']",11.708614110946655,"['bb3e3d9b96e435c3b92fc208bca93d1ad7e1ad50', '6f4c06076abff94f8bb5c634beaba55483a78b72', '6c7398993bc567ec84e4573b6ededbf50b1ef606']"
"['feat', 'docs']","['feat', 'refactor', 'docs']",9.085868120193481,"['9114362b39f5194209cd0b330af7076333f3db77', 'ee4bf61fb8836e249fb4ef3507dc938e70696b3f', '12257ce53f94dc902df4ba087de90f52d2840ad4']"
['cicd'],"['cicd', 'fix']",1.9979288578033447,"['6132632f7517195c7333308e9c667cdb756bf0af', 'c623b3622058b913290120b06ccdc779a4e4413d']"
"['cicd', 'refactor']","['build', 'fix', 'docs']",7.4281229972839355,"['88129ee45b1d49bc4ff887f3b488464cc7097e29', '61eaa2d0cca9bd27d6c5f0a8f9b34200b77fdbb0', '9ed3c0c4a72af977fc9150512fb6538f20a94b22']"
"['feat', 'cicd']","['feat', 'cicd', 'build']",8.467122793197632,"['fd8e563cc19ca4684885d4692acee6bebcca4ada', 'e82254c4ca73fe55834f005f08bc2a060496f815', '9ab4c61975e073e214646443d088339cfdbaa88d']"
"['fix', 'build']","['build', 'feat']",6.565386056900024,"['c323d59c607cabc91f17a78528d998f376f30b10', 'd8d0ba8ea17ed43a04f90213851d2f27056d8cf0']"
"['feat', 'fix', 'refactor', 'docs']","['refactor', 'fix', 'docs']",7.428501129150391,"['2954a0955ce9af6acb345ed1e8328e145ad30475', '6889543bec720e7e7da66535e1012cb66edfe081', 'eb51316cdfdc7258d287ba13b67ef2f42bd2b8f6']"
"['feat', 'docs']","['refactor', 'docs']",6.756748199462891,"['cd7e8c3d3549ea05115b3f02586eeba894d86906', 'e0177c25e13812306aab0b0991562d58b6d14767']"
"['feat', 'test']","['test', 'refactor']",4.065229177474976,"['672cd2b9775fb6dac2d522cb3f4469db47c0556b', '36556bf8e0bce4ab6d26eafacbdad04d9614a5d7']"
"['fix', 'docs']","['fix', 'docs']",4.618211984634399,"['174f25214caa10ec643db6c81aaa0f3511bf78f4', '04e70ce964b343e28b3dbd0c46d10ccda958ab8c']"
"['fix', 'refactor']","['refactor', 'fix', 'test']",7.216187000274658,"['a62314d9bb632be6af026686615d14b912250512', '5636313d7c9cfbd9f48578fd104771d65eae9720', '98bed2a8137930149559bc1cae9bd34a1a75e556']"
"['refactor', 'fix']",['fix'],1.9129619598388672,['c4d9e5023fa0f88ba283b37da27677ceda1cbfbb']
['refactor'],['refactor'],3.396395206451416,['a50b51999015e210918d9c8e95fd4cac347353be']
